gmail_x,gapps,facebook_x,chrome_x,vending_x,youtube,dogalize_x,updateassist,UCMobile.intl
0.42707478773859164,0.4448161125445849,0.34196575175985233,0.3697231149486427,0.5107118526007673,0.7130171737594124,0.4620899720053492,0.42134526912018716,0.2666976891892209
0.7810991010534326,0.14160346783841637,0.5923066542602485,0.3575808165724338,0.626302742755199,0.5297417435049229,0.21302595879975766,0.6175067249238233,0.5314826165994342
0.4822086818494803,0.5195243105526595,0.4108725550961667,0.5341861872466928,0.5016900999669361,0.47651598399300843,0.46020665644945374,0.45716820830751054,0.49802198336255216
0.5476361233796402,0.015084486552588094,0.5009665451772458,0.25171211275424227,0.5413667328199253,0.49767787661591817,0.6322500243539428,0.24602869626561463,0.5931908094089415
0.31978126752295255,0.14244731725053789,0.574914043330645,0.3930059249031408,0.26768941242624134,0.2860986869004472,0.4425338598723823,0.695363331121436,0.43052191801697254
0.3950483487887489,0.03258370617186118,0.622223100479461,0.3638534837394475,0.8296009321711217,0.6370358563087072,0.4690747144703794,0.27487040529777795,0.4489796741219855
0.4702336712760145,0.7491690758443059,0.6018372528608394,0.6773745098802639,0.5468748396223856,0.3808148081938888,0.28992892216605093,0.4189197756072899,0.665751436306788
0.42961709620976535,0.7433386012446688,0.4159615514845991,0.3151405269282572,0.058096154592820026,0.7878686329349882,0.8448030322488949,0.5925171078708216,0.3866922281171641
0.7225645770170719,0.5135503546456514,0.36313590876333046,0.5491552876653552,0.43705798801970586,0.5812561150546861,0.4788876564383071,0.4222675943038104,0.4615088668229815
0.5778284033007018,0.013162226726992132,0.4690580997175162,0.45033904449125467,0.13246072483919813,0.712361789699155,0.7503639788417896,0.5250260877341738,0.46915901497349016
0.44993629203537516,0.21033110218607787,0.6493399375497013,0.6368983801237691,0.20927783661455635,0.7053136476835593,0.5546324223606239,0.4899957493346365,0.5436421111356837
0.5280419135582234,0.20580882755154056,0.8505977012526658,0.7985369127117437,0.8509969738343066,0.5400594727868382,0.43442784472277685,0.4356340407018898,0.40166646447324883
0.5951500264571944,0.19925365926481692,0.7584088773667907,0.8477562565417218,0.02315971156424429,0.4528623953085856,0.44642541183653683,0.475924305706836,0.4986999422337263
0.5310967729443766,0.07399985690425559,0.6167626079564748,0.4493474350784863,0.397565544597793,0.4110354929465001,0.7612721358648525,0.3182375622199066,0.4837260215185239
0.2443248506065352,0.10589870614464247,0.5487844238013573,0.5016282449579313,0.07315515785190335,0.38991271361323826,0.6483877556705256,0.43146955010131166,0.21124214945800213
0.2606899570689416,0.7789070193824553,0.4745719935529063,0.45855477087068847,0.9726345431871681,0.13694313904283079,0.5273195272934278,0.42570557024246947,0.42356362401202047
0.3229503016835581,0.878512119951737,0.42290443801776,0.5335627875034573,0.8195641790341148,0.3815414879155098,0.38921642740044854,0.34617020059817694,0.48493429573736163
0.6888478395677176,0.28797084897742314,0.8381821074678215,0.6892299173994518,0.8441669614723275,0.47846980469343764,0.4165659271098434,0.773356256549834,0.1414124065386263
0.39201071216462097,0.5645916702711775,0.5435293512792195,0.22435292852410127,0.17556443753087164,0.40484172067995394,0.49570082198100013,0.5358737796330876,0.1976235773573901
0.47858941365788943,0.762545028828951,0.4085924811696041,0.605189648982847,0.9392667262077139,0.4572563607985951,0.8791407648183822,0.40657604860370744,0.3272285039903423
0.22668710050955618,0.2584321270435433,0.3082841441495401,0.5552241221947652,0.10803681828827771,0.32445574011379874,0.5518816160968002,0.6109660159018935,0.34593286298193937
0.41848258669538135,0.7776511429170967,0.5757118152053641,0.6285336569981772,0.23354772800728374,0.6598933224298498,0.4909549609295712,0.5033538600534601,0.752460932313248
0.5993743722023279,0.18743269374310162,0.4890589731308929,0.537136061202994,0.33516366780442686,0.5230003388899651,0.7041291807582648,0.4319003226088815,0.563816930912797
0.3195239557228715,0.8803313951429941,0.41132550939827667,0.39005244998933236,0.4693533935583282,0.18733218338337704,0.5378833433831369,0.5428409416642197,0.49893055107428336
0.6104941684656142,0.13646042466840458,0.6669103614624704,0.4315851834096452,0.3096819370537005,0.4814640584422206,0.7592099916753434,0.6055720384596407,0.3396579773896662
0.48848649754241674,0.12228899110140978,0.5040485449773368,0.4051754793118021,0.4885062628670787,0.3769924582061971,0.27548366065613444,0.42395599008096096,0.41292051170804045
0.3986106982184999,0.4928917809963622,0.5982812094810595,0.7483499210717363,0.12370506948344673,0.7043169694384097,0.6614175405239319,0.524263468932679,0.600397801850354
0.557190775692574,0.8780236591143215,0.716083096738531,0.677959795847243,0.9058881722333946,0.4848237783409914,0.48005064852653123,0.6090433573640491,0.37809873048264764
0.26448107529621734,0.750237710216304,0.618782587408291,0.6609618465839018,0.4614216119225867,0.4076987629630879,0.49385191983492177,0.3903967267143627,0.3108292615597717
0.5339317859051826,0.04654841476132371,0.34331797837747924,0.3701226104206673,0.7140874976151363,0.8086677057493126,0.6913480115414309,0.48114717949676983,0.24507549085767724
0.3747288037587245,0.3612846571000113,0.4085252866200635,0.3907139202519815,0.37426691673559315,0.7170998281268235,0.674626952135329,0.5581762242520177,0.7264144486787064
0.690119731721262,0.738353353830505,0.7228575950179874,0.5453888366336092,0.9481920293660593,0.3889805183174272,0.4028931955743305,0.38650914334478303,0.4130012166737294
0.3671681453137799,0.14223576259618537,0.4886340886964237,0.5581652351573794,0.44129111803731275,0.39109440419205027,0.5647062166532062,0.620572489610785,0.3497940051833899
0.46787120345196237,0.3940830391723334,0.5763301450748234,0.7365676521331183,0.7272043205553838,0.662719391344072,0.48485578057377265,0.3713810767635921,0.5867598349396506
0.5618556311781739,0.721957527332152,0.8204133866265964,0.839259809368569,0.7462413098282875,0.5793736265833096,0.5380515265673136,0.37655755226892806,0.6412871600529702
0.25195110229697104,0.605494961153769,0.6446831313445627,0.6092860957470353,0.20526818131161356,0.5017496660371514,0.428617928848161,0.39110978100439264,0.4263044362739272
0.5204865883695404,0.8309181075321241,0.6131181729210005,0.22830339433298424,0.02443569503267301,0.6095684714746014,0.7890807448535959,0.49426610438933505,0.4982800567848354
0.553184080011068,0.7873154954330563,0.5041667293188947,0.5201267010222064,0.2046928560455849,0.48813154575176404,0.7399934508124144,0.476005719725715,0.41016601904665473
0.5541045002982475,0.8216510096693898,0.746691015393422,0.7474916489657872,0.12446593166136144,0.3336500409539691,0.5444540509222857,0.5636774756418858,0.1368477024080495
0.5266728843386939,0.4322156438240389,0.6510772836961743,0.6536679886658565,0.7773693148148102,0.4862756568807205,0.5184161383556887,0.24387145437821917,0.16762881012534203
0.4092119937036674,0.31040271563084604,0.579368618510332,0.3923066441313741,0.1791270077332709,0.4829388382966433,0.34654605951105066,0.44485515191979336,0.224559280012043
0.5028266997896518,0.03819027976849876,0.5550097364089692,0.25601671320409836,0.3956619480982478,0.5669516723848844,0.6762323951453517,0.35265059885277494,0.26574065254923085
0.4449257223628348,0.1934784670072835,0.7205742705447489,0.7318400908507642,0.2753974294243601,0.5739140503421196,0.5711630357158803,0.37045952482136757,0.4809605546022234
0.47789462065833893,0.6474982476843767,0.6849263850482245,0.5949414607327048,0.48690954199081055,0.6814448404126279,0.6661701626105736,0.6825026353885593,0.2261688466355814
0.19594078180446128,0.6764568092904664,0.50002505320044,0.41554366965504397,0.10089600608425597,0.2620473494518216,0.5524759366038104,0.5929626591844568,0.34074275926774616
0.4159219312414481,0.7923942325900621,0.5647878599065527,0.6793316946076503,0.6988186584842605,0.777896416586315,0.5282425584918781,0.4320829026168896,0.6664760490123831
0.5647674021271312,0.5145105468466393,0.7508514810390856,0.6908087515670649,0.0487843365597016,0.6561267956636461,0.6327323832761725,0.37709741448021994,0.8238185085056341
0.3774213407812366,0.9980906950603469,0.574412763078938,0.48940857582939135,0.0409857624870803,0.49318570167857345,0.10626377044002672,0.5184291773991844,0.5066561791092161
0.4015608029059401,0.7598353504507359,0.6064309623236361,0.5496504142631837,0.45113511711790544,0.7815788288514625,0.47548754828869066,0.2654666493743283,0.5455928671954051
0.6085719570923384,0.5985243683993967,0.8306263905436633,0.534002689319056,0.724304631768784,0.6274868242843272,0.5357416300673751,0.5384314205330969,0.4213756853166599
0.10324705176286203,0.5051745479748851,0.5225134238742765,0.42145993331678144,0.2123869740635252,0.17042893875770637,0.7189293264388316,0.6797037301985253,0.7036249925457365
0.5487598379279484,0.4528161546146017,0.8412071088260052,0.6510870298539005,0.1310432538359571,0.5326018241269768,0.4564182359293598,0.4109170436515983,0.36448893407760685
0.45799011699037157,0.07080940989100998,0.6030322279841086,0.6639855964947178,0.06685631829964334,0.5124673917477238,0.5557556345111344,0.6044010873548812,0.7094451539333773
0.5916282496802684,0.7945187584013798,0.7658328114554955,0.6152622905061399,0.2610325342079111,0.3706477297658575,0.30752634331743456,0.5172110410613643,0.47357605272744446
0.6420517130336395,0.1041591676943529,0.6043849595005891,0.455110306574441,0.8385707814305481,0.49868354260984316,0.7709890375975198,0.5325689322620408,0.7449664231626598
0.48038601526029723,0.47548700963293977,0.5155670076076045,0.28605874450655316,0.12839682785957807,0.4037110134034089,0.5048867320537678,0.4963586935551832,0.7231265847871889
0.8363057125319906,0.5050807686125891,0.4335938781873204,0.6912363797263732,0.8557653158501013,0.4526244469561431,0.4963715866968501,0.4189808239188904,0.6675069172271855
0.45315067337842974,0.6261450152375464,0.6356014550082231,0.5358952067659588,0.6778895551449532,0.3981862957255564,0.4037580281074016,0.533295781221709,0.5153098770361831
0.4962805617501273,0.6563082806796088,0.6913996666378858,0.6737606032006164,0.6658387702327758,0.5517756936539087,0.6206923957967697,0.6387694123835825,0.23824348358875505
0.5029610774503296,0.9617082065332223,0.4739800087040494,0.5628948145820268,0.6749535436461771,0.6242990947106977,0.8327732521349003,0.4260904522315535,0.14008536174657094
0.3455274741265758,0.17524339462678862,0.34597444163219326,0.5562268965085811,0.9929651110061286,0.4116655206131163,0.2610144297595662,0.6195454591048541,0.5724588551777204
0.571125249679892,0.2933602878818238,0.7518053987583538,0.36065657616684543,0.8838175042325759,0.5237917674904197,0.5092758344556763,0.3265241426015948,0.22795764843421384
0.42352991598745987,0.8601056751362803,0.5943864453164491,0.8261044780489388,0.8660861746122857,0.7088825425622578,0.5217631675349949,0.7082558822336721,0.635268194373592
0.2887648733726579,0.2761951972780128,0.5491028555271008,0.5633135923158054,0.1755468373272709,0.3431139865766795,0.5221246881220127,0.4794136473026439,0.325148696681013
0.5379795654948542,0.043042329091927345,0.4675471058375651,0.39323352494282304,0.6041545365020299,0.48744246063165875,0.5885291688658998,0.4747424102128444,0.38897001767624245
0.4391414993373292,0.2565324314702132,0.56757087767013,0.5033960765035429,0.06124158265638435,0.5794969138439228,0.6206657970335738,0.6174055353408088,0.6737046018151439
0.23717924931219747,0.26623222658891654,0.4373696728118592,0.4838299361318204,0.18556538257971467,0.39040952015054853,0.6239706470223312,0.5308080626217793,0.3382394925909948
0.47722063487189825,0.8333596029291532,0.7180872393775586,0.6813049242640807,0.8331617649012053,0.6624537964649311,0.5956704534540259,0.32478122017294153,0.7213145452259121
0.537418024640442,0.46713792688535377,0.8329929593960402,0.7711962426177539,0.49948676412836956,0.6036003327407273,0.6751583921361561,0.40232186733512787,0.6269306421498392
0.21344790398826224,0.08424627641339172,0.5251541777512079,0.5497413529892985,0.47323876208609206,0.3065517293812463,0.6075575149142586,0.49282387193458227,0.5914763723607864
0.642934558211531,0.11791577538458065,0.8790479822533361,0.7606535586999681,0.6019131044101238,0.5451259050844555,0.45761936362057065,0.5962108395016843,0.5439152666390599
0.5473862991992932,0.4340866889720612,0.552632734366646,0.3158258128263296,0.5616872641991879,0.5606973751967712,0.7323797238368921,0.5561117266797527,0.6209995901416118
0.5037946010491176,0.7130612219180027,0.6804396882141919,0.4965334297710593,0.6585010793024101,0.4478373811656521,0.48146560044354314,0.3939661482747567,0.46071866639311576
0.6684227476095039,0.30065094581139173,0.9497763367277348,0.6636252686583506,0.18664033403670727,0.5922830631495303,0.4426390520941838,0.3858159942518437,0.7324365580030425
0.2126120650670967,0.0583901311344307,0.6169532629109185,0.36589277417172683,0.6652041549435768,0.29923238012627124,0.6438969682925493,0.61173952545192,0.36600679326431845
0.41493605657565863,0.6704887676516712,0.6712354669204876,0.6915952010764514,0.22085681906523624,0.36713593008414286,0.44379487419149466,0.277279543536862,0.545172261547929
0.5865623319865798,0.39964245051140984,0.8047089950879717,0.7448463708776182,0.8149889227635002,0.5380429130507156,0.5804679079671826,0.5280191198359196,0.3407095570742439
0.5472857622422758,0.5399005831559606,0.6985302648010135,0.4272196261750363,0.47222504767101015,0.5427826384193,0.9248877015623722,0.624432792787216,0.3557619255303335
0.5159070455136054,0.6009070072952322,0.6921877978755708,0.6648637504665831,0.21587499274091332,0.5987282392486443,0.6486880928416204,0.4888530103382603,0.5738141488372109
0.537696280783317,0.5304300424444324,0.6630321379303145,0.5354116752088199,0.48591571795762395,0.5418379016433656,0.7827047611764347,0.473107361143866,0.4593263307658531
0.3462916485222694,0.21184303163343626,0.38623715916071577,0.6223574053413293,0.801551921952149,0.4004006840101061,0.5112938357208097,0.453466878068169,0.68278008156747
0.18746734029167605,0.39363122653813326,0.8476664604955904,0.3701830807995371,0.06361380422165702,0.228302984981388,0.7683464177417668,0.3444957749299801,0.6025199690142291
0.5181208675452981,0.479151559791924,0.7249083734401559,0.7453009575260241,0.2870481673438595,0.6889981858358478,0.3707641396700336,0.3839077592700282,0.28664188085822667
0.3024216379947057,0.5712064358821185,0.3899521305786369,0.4001853533285201,0.38043307347799893,0.26695707212413133,0.5214251310139292,0.485558212126293,0.6393389900732759
0.5910249455175314,0.8610599932892462,0.7965540789084178,0.6551529791977722,0.4293461417484955,0.49933279347945025,0.490756398016627,0.2027148758214125,0.36559209849759167
0.25955214420703077,0.7410019929301749,0.6232644332373282,0.5425476858130086,0.28071801573413857,0.3110874114943628,0.6092416189875492,0.30178517541316663,0.5340247170745034
0.44432424213036076,0.4310394745058355,0.09735579555897333,0.39065136230563413,0.4865775721986588,0.2990149496392367,0.5046376831117363,0.5414294358659187,0.49796168520929873
0.505212552148365,0.33803353714862827,0.6864215960379555,0.5442610150708139,0.5608924717585986,0.4966156445222444,0.6341609144684787,0.5772716082016023,0.331258120564756
0.38229281326731895,0.8616898812435884,0.4642409645313289,0.4297410666570183,0.129468682458379,0.22488331889335936,0.4213448593280865,0.7968465545375549,0.49167756720605615
0.15872883094421575,0.6423042895500195,0.6388965596880422,0.5512871941692941,0.37625428266375716,0.48028450528848093,0.8207960637148203,0.3541870610203697,0.5605584613320339
0.8376017385330248,0.8539024394882814,0.317232479349174,0.5727636980674576,0.857554577219801,0.6035593986999982,0.4939653975874969,0.3494543476148978,0.6872359056665627
0.445319271809561,0.8014103637257878,0.12484878068767424,0.4692739999831954,0.842857455404867,0.41854263372470296,0.3465541904594847,0.31887595832865817,0.5792704971753886
0.7800582648865045,0.0509813638618159,0.36900689165904155,0.2819681994682646,0.034088615575107006,0.4649799610537661,0.6042527903345869,0.471014506035226,0.5970911831695649
0.34065886365259573,0.6134746568517679,0.4698555534830478,0.5620908740048391,0.347702250185842,0.4414605921223329,0.5045287836758731,0.375539935078272,0.297457612744365
0.37821532935460733,0.6482677440798545,0.41817983715326223,0.4069826666074609,0.36184457720656216,0.3091413962717383,0.5382796665500966,0.5185056601466103,0.39356899280847135
0.6636124246578124,0.8623614838076503,0.3722186325907485,0.5228109305798894,0.5319377751030834,0.4749922766871099,0.49422726789848564,0.45885495291116746,0.46191251833874236
0.6107565646712128,0.6404799257794195,0.2313449515070855,0.505824402085643,0.04123614413972182,0.5941596184553007,0.6560548445515244,0.43318337071032464,0.6307269688914132
0.3442851337705227,0.14109254706722812,0.4521579404458211,0.4579832800318649,0.7852225326516664,0.543592524456132,0.5468078289291066,0.37795086341726347,0.5193717180765561
0.16392831099007393,0.5615850913827983,0.7365426116957373,0.6333499069810609,0.9094196181827716,0.3588625500834915,0.7165278773856764,0.46655317256354195,0.5777768169538722
0.2887026095378926,0.32046282255341774,0.3656856266217159,0.3052693168225984,0.7804784898414892,0.3592613747817867,0.6930727919879587,0.35237200325245693,0.5391354567524397
0.3362378580217178,0.9218764954370231,0.574436908843555,0.6499287970808387,0.485186582210929,0.45499945951086107,0.4779211728706568,0.607243273302807,0.22934694498014252
0.5792291194254334,0.8316119125828758,0.541250708708614,0.6981653549535235,0.20347668025882792,0.5413785084735493,0.4758417022955842,0.5577093408524786,0.2750007999103167
0.5303342688234892,0.9125280883926362,0.7413073168636922,0.7056333589407691,0.9030162341956374,0.498581799177762,0.4159499692683067,0.45732442236625415,0.3713779274172463
0.37110408157364605,0.39084336953042575,0.42894501338818347,0.3912677825038116,0.27586642486408,0.6248980010107438,0.6741536826736892,0.4189973176378502,0.5761604875018401
0.5816289913233419,0.7525788860452256,0.7727758096010208,0.6688883280932552,0.503777690556839,0.6403572161631306,0.5548390667816684,0.5745378035091799,0.5768719561579462
0.33861913068606286,0.2979641779867275,0.4434559985262123,0.4224640400061445,0.4829646828730016,0.3635409998904999,0.5494723371773708,0.5142054505680865,0.6652677438869741
0.46654267163151925,0.6353240863623825,0.487498937111846,0.5664538765369296,0.7983617575276482,0.5858236939638488,0.8748527586556691,0.22663439551568632,0.4505535628708202
0.5706950389775892,0.921212256868009,0.5669257327517904,0.6196890580269429,0.43691935817113015,0.4209435873757111,0.560356473189089,0.4981664523288163,0.596063555598215
0.4884771609730832,0.36875818376902886,0.6757419883838314,0.6368190767518476,0.46521274563350007,0.44289630463079194,0.4486302183921548,0.3175308337597091,0.5220600785903611
0.5836710009151975,0.4855997807703482,0.8505344305553454,0.6688282823459275,0.4880663392043625,0.490764445654629,0.5432476873440719,0.5752286845741454,0.2733963664163248
0.5046051512068803,0.4623657190482645,0.580601129846784,0.5626221663580853,0.7967152231158465,0.40409803145890344,0.6000574955912683,0.5840611750458491,0.5831312089847303
0.3593855607465402,0.45303984821561555,0.5093534339442395,0.42631920414817365,0.06047147051596974,0.6555020557584247,0.798684381062185,0.26771668127028914,0.2766498751131089
0.5785484704434374,0.6075666106404765,0.6803199002115493,0.612663782535721,0.03206849987017074,0.42147182652553417,0.48340692175031363,0.5398337092413338,0.3348001698052603
0.43285013805994144,0.4493562368815405,0.35588255641345234,0.34280580569616087,0.9772123138475748,0.7304753786595144,0.7670199664037894,0.47842496029927345,0.6121550610687774
0.41146895362760383,0.6186076723434013,0.4598764388899114,0.42929696560928154,0.0788268914164611,0.31238535752312996,0.5581183412969859,0.5565498843921902,0.7052417415472585
0.6430701677407432,0.4354800485780113,0.8534653593125008,0.8169249445144346,0.07695115585869416,0.5494670470880058,0.46352093116647874,0.3693053847629426,0.46089805939977035
0.49833042269273764,0.796869772209847,0.3659571187701055,0.32409529197675424,0.3622766639642992,0.7912200423489939,0.6149934055920248,0.38086148297171063,0.34283941886680247
0.43957838783903186,0.5385050071734403,0.5195812779074755,0.41144708883361103,0.4662226871893812,0.45159955695331727,0.5547244760510154,0.5043825331291003,0.5012549414832634
0.689740357363801,0.14531067881110354,0.8313590821688587,0.6954919438115135,0.5010853604319353,0.6652626966585072,0.5448558992538151,0.4789945210143089,0.5917167969651522
0.5154379147108298,0.10691754096148526,0.6942216654512132,0.7593545023576875,0.14200343319202202,0.6271029598581699,0.5863406838550844,0.5531136644908192,0.5275229152218259
0.49496919240770165,0.25366039671681384,0.7090325861730309,0.6274548844786983,0.20911815369267284,0.4436905096425967,0.5066821033017183,0.5346911512342907,0.4380537983051253
0.3528398858838669,0.7775013381330371,0.5122658981443052,0.6875062020829433,0.03669813741606448,0.426917949714265,0.5354831895600882,0.6025829638744953,0.6621272757344858
0.37901213608719486,0.9065859269469163,0.4156877056153442,0.3749406752865017,0.21865642863683182,0.3296253813518215,0.48855623038689455,0.4535788848549143,0.1059532882631753
0.5592029555680122,0.8234679156416924,0.4498425270455565,0.7004509655989825,0.44910347570713305,0.4120202318502746,0.41967744534411683,0.33065808551504805,0.5124805406884198
